DATE,TIME,VOLTAGE,CURRENT,PF,POWER (KW),"""WEEKEND/WEEKDAY""",SEASON,Temp (F),Humidity (%),Substation Shutdown,F1,F2,F3,F4,Jul-Oct-,Rainy,0
,21:00:00,11.7,73,0.86,1272,0,0,85,63,,,,,,,,
,22:00:00,11.7,70,0.86,1220,0,0,81,87,,,,,,,,
,23:00:00,11.6,58,0.86,1002,0,0,81,87,,,,,,,,
,00:00:00,11.5,54,0.86,925,0,0,81,87,,,,,,,,
06-08-2021,01:00:00,11.6,150,0.83,2501,0,0,81,83,,,,,,,,
,02:00:00,11.6,57,0.83,951,0,0,81,83,,,,,,,,
,03:00:00,11.7,57,0.83,959,0,0,81,83,,,,,,,,
,04:00:00,11.7,57,0.83,959,0,0,83,73,,,,,,,,
,05:00:00,11.7,100,0.83,1682,0,0,83,73,,,,,,,,
,06:00:00,11.6,155,0.83,2585,0,0,83,73,,,,,,,,
,07:00:00,11.4,248,0.83,4064,0,0,87,56,,,,,,,,
,08:00:00,11.2,274,0.83,4412,0,0,87,56,,,,,,,,
,09:00:00,11.6,284,0.83,4736,0,0,87,56,,,,,,,,
,10:00:00,11.5,264,0.83,4365,0,0,87,60,,,,,,,,
,11:00:00,11.7,153,0.83,2573,0,0,87,60,,1,,,,,,
,12:00:00,11.8,150,0.83,2545,0,0,87,60,,1,,,,,,
,13:00:00,11.7,160,0.83,2691,0,0,85,76,,1,,,,,,
,14:00:00,11.9,142,0.83,2429,0,0,85,76,,,,,,,,
,15:00:00,11.9,144,0.83,2463,0,0,85,76,,,,,,,,
,16:00:00,11.9,146,0.83,2498,0,0,85,76,,,,,,,,
,17:00:00,11.9,134,0.83,2292,0,0,82,90,,,,,,,,
,18:00:00,11.9,130,0.83,2224,0,0,82,90,,,,,,,,
,19:00:00,11.9,45,0.83,770,0,0,82,90,,,,,,,,
,20:00:00,11.8,44,0.83,746,0,0,82,90,,,,,,,,
,21:00:00,11.6,39,0.83,650,0,0,82,90,,,,,,,,
,22:00:00,11.6,36,0.83,600,0,0,82,89,,,,,,,,
,23:00:00,11.9,31,0.83,530,0,0,82,89,,,,,,,,
,00:00:00,11.9,31,0.83,530,0,0,82,89,,,,,,,,
07-08-2021,01:00:00,11.6,110,0.85,1879,0,0,82,90,,,,,,,,
,02:00:00,11.6,120,0.85,2049,0,0,82,90,,,,,,,,
,03:00:00,11.5,128,0.85,2167,0,0,82,90,,,,,,,,
,04:00:00,11.5,129,0.85,2184,0,0,87,61,,,,,,,,
,05:00:00,11.4,134,0.85,2249,0,0,87,61,,,,,,,,
,06:00:00,11.3,141,0.85,2346,0,0,87,61,,,,,,,,
,07:00:00,11.2,160,0.85,2638,0,0,90,49,,,,,,,,
,08:00:00,11.2,164,0.85,2704,0,0,90,49,,,,,,,,
,09:00:00,11.3,166,0.85,2762,0,0,90,49,,,,,,,,
,10:00:00,11.4,162,0.85,2719,0,0,90,43,,,,,,,,
,11:00:00,11.3,304,0.85,5057,0,0,90,43,,,,,,,,
,12:00:00,11.5,299,0.85,5062,0,0,90,43,,,,,,,,
,13:00:00,11.5,282,0.85,4774,0,0,86,73,,,,,,,,
,14:00:00,11.5,282,0.85,4774,0,0,86,73,,,,,,,,
,15:00:00,11.5,282,0.85,4774,0,0,86,73,,,,,,,,
,16:00:00,11.5,282,0.85,4774,0,0,84,82,,,,,,,,
,17:00:00,11.8,188,0.85,3266,0,0,84,82,,,,1,,,,
,18:00:00,11.1,269,0.85,4396,0,0,84,82,,,,,,,,
,19:00:00,11.4,67,0.85,1124,0,0,82,89,,,,,,,,
,20:00:00,11.4,67,0.85,1124,0,0,82,89,,,,,,,,
,21:00:00,11.5,62,0.85,1050,0,0,82,89,,,,,,,,
,22:00:00,11.5,56,0.85,948,0,0,82,90,,,,,,,,
,23:00:00,11.5,53,0.85,897,0,0,82,90,,,,,,,,
,00:00:00,11.5,49,0.85,830,0,0,82,90,,,,,,,,
08-08-2021,01:00:00,11.2,146,0.84,2379,1,0,83,78,,,,,,,,
,02:00:00,11.2,146,0.84,2379,1,0,83,78,,,,,,,,
,03:00:00,11.2,148,0.84,2412,1,0,83,78,,,,,,,,
,04:00:00,11.2,148,0.84,2412,1,0,90,61,,,,,,,,
,05:00:00,11.2,167,0.84,2721,1,0,90,61,,,,,,,,
,06:00:00,11.8,219,0.84,3760,1,0,90,61,,,,,,,,
,07:00:00,11.8,293,0.84,5030,1,0,92,46,,,,,,,,
,08:00:00,11.7,297,0.84,5056,1,0,92,46,,,,,,,,
,09:00:00,11.8,273,0.84,4687,1,0,92,46,,,,,,,,
,10:00:00,11.7,303,0.84,5158,1,0,91,53,,,,,,,,
,11:00:00,11.5,329,0.84,5505,1,0,91,53,,,,,,,,
,12:00:00,11.7,329,0.84,5600,1,0,91,53,,,,,,,,
,13:00:00,11.8,309,0.84,5305,1,0,87,75,,,,,,,,
,14:00:00,11.8,274,0.84,4704,1,0,87,75,,,,,,,,
,15:00:00,11.9,229,0.84,3965,1,0,87,75,,,,,,,,
,16:00:00,11.7,233,0.84,3966,1,0,85,86,,,,,,,,
,17:00:00,11.8,210,0.84,3605,1,0,85,86,,,,,,,,
,18:00:00,11.9,154,0.84,2666,1,0,85,86,,,,,,,,
,19:00:00,11.4,68,0.84,1128,1,0,83,86,,,,,,,,
,20:00:00,11.5,73,0.84,1221,1,0,83,86,,,,,,,,
,21:00:00,11.5,58,0.84,970,1,0,83,86,,,,,,,,
,22:00:00,11.6,55,0.84,928,1,0,83,89,,,,,,,,
,23:00:00,11.7,51,0.84,868,1,0,83,89,,,,,,,,
,00:00:00,11.6,46,0.84,776,1,0,83,89,,,,,,,,
09-08-2021,01:00:00,11.3,150,0.82,2407,0,0,86,83,,,,,,,,
,02:00:00,11.3,150,0.82,2407,0,0,86,83,,,,,,,,
,03:00:00,11.3,150,0.82,2407,0,0,86,83,,,,,,,,
,04:00:00,11.3,154,0.82,2472,0,0,92,55,,,,,,,,
,05:00:00,11.4,167,0.82,2704,0,0,92,55,,,,,,,,
,06:00:00,11.5,183,0.82,2989,0,0,92,55,,,,,,,,
,07:00:00,11.4,202,0.82,3271,0,0,83,93,,,,,,,,
,08:00:00,11.6,184,0.82,3031,0,0,83,93,,,,,,,,
,09:00:00,11.7,209,0.82,3473,0,0,83,93,,,,,,,,
,10:00:00,11.7,224,0.82,3722,0,0,89,91,,,,,,,,
,11:00:00,11.7,230,0.82,3822,0,0,89,91,,,,,,,,
,12:00:00,11.7,236,0.82,3922,0,0,89,91,,,,,,,,
,13:00:00,11.8,236,0.82,3955,0,0,84,92,,,,,,,,
,14:00:00,11.3,192,0.82,3081,0,0,84,92,,,,,,,,
,15:00:00,11.3,192,0.82,3081,0,0,84,92,,,,,,,,
,16:00:00,11.8,234,0.82,3922,0,0,83,92,1,,,,,,,
,17:00:00,11.8,93,0.82,1559,0,0,83,92,,,,,,,,
,18:00:00,11.7,93,0.82,1545,0,0,83,92,,,,,,,,
,19:00:00,11.8,62,0.82,1039,0,0,79,90,,,,1,,,,
,20:00:00,11.6,57,0.82,939,0,0,79,90,,,,,,,,
,21:00:00,11.6,52,0.82,857,0,0,79,90,,,,,,,,
,22:00:00,11.6,50,0.82,824,0,0,81,91,,,,,,,,
,23:00:00,11.5,48,0.82,784,0,0,81,91,,,,,,,,
,00:00:00,11.5,45,0.82,735,0,0,81,91,,,,,,,,
10-08-2021,01:00:00,11.5,85,0.8,1354,0,0,83,87,,,,,,,,
,02:00:00,11.5,85,0.8,1354,0,0,83,87,,,,,,,,
,03:00:00,11.5,85,0.8,1354,0,0,83,87,,,,,,,,
,04:00:00,11.4,85,0.8,1343,0,0,87,68,,,,,,,,
,05:00:00,11.3,90,0.8,1409,0,0,87,68,,,,,,,,
,06:00:00,11.2,110,0.8,1707,0,0,87,68,,,,,,,,
,07:00:00,11.8,137,0.8,2240,0,0,91,52,,,,,,,,
,08:00:00,11.5,156,0.8,2486,0,0,91,52,,,,,,,,
,09:00:00,11.7,156,0.8,2529,0,0,91,52,,,,,,,,
,10:00:00,11.7,151,0.8,2448,0,0,89,62,,,,,,,,
,11:00:00,11.7,172,0.8,2788,0,0,89,62,,,,,,,,
,12:00:00,11.7,178,0.8,2886,0,0,89,62,,,,,,,,
,13:00:00,11.9,180,0.8,2968,0,0,85,73,,,,,,,,
,14:00:00,11.9,180,0.8,2968,0,0,85,73,,,,,,,,
,15:00:00,11.9,182,0.8,3001,0,0,85,73,,,,,,,,
,16:00:00,11.9,186,0.8,3067,0,0,83,83,,,,,,,,
,17:00:00,12,170,0.8,2827,0,0,83,83,,,,,,,,
,18:00:00,11.7,156,0.8,2529,0,0,83,83,,,,,,,,
,19:00:00,11.7,56,0.8,908,0,0,83,91,,,,,,,,
,20:00:00,11.7,54,0.8,875,0,0,83,91,,,,,,,,
,21:00:00,11.6,50,0.8,804,0,0,83,91,,,,,,,,
,22:00:00,11.6,48,0.8,772,0,0,81,87,,,,,,,,
,23:00:00,11.6,48,0.8,772,0,0,81,87,,,,,,,,
,00:00:00,11.6,48,0.8,772,0,0,81,87,,,,,,,,
11-08-2021,01:00:00,11.5,103,0.85,1744,0,0,84,76,,,,,,,,
,02:00:00,11.5,104,0.85,1761,0,0,84,76,,,,,,,,
,03:00:00,11.5,109,0.85,1845,0,0,84,76,,,,,,,,
,04:00:00,11.5,111,0.85,1879,0,0,89,57,,,,,,,,
,05:00:00,11.5,115,0.85,1947,0,0,89,57,,,,,,,,
,06:00:00,11.5,178,0.85,3014,0,0,89,57,,,,,,,,
,07:00:00,11.2,216,0.85,3562,0,0,92,45,,,,,,,,
,08:00:00,11.1,249,0.85,4069,0,0,92,45,,,,,,,,
,09:00:00,11.2,273,0.85,4502,0,0,92,45,,,,,,,,
,10:00:00,11.4,248,0.85,4162,0,0,91,41,1,,,,,,,
,11:00:00,11.3,279,0.85,4642,0,0,91,41,,,,,,,,
,12:00:00,11,294,0.85,4761,0,0,91,41,,,,,,,,
,13:00:00,11.4,299,0.85,5018,0,0,87,70,,,,,,,,
,14:00:00,11.6,290,0.85,4953,0,0,87,70,,,,,,,,
,15:00:00,11.6,286,0.85,4884,0,0,87,70,,,,,,,,
,16:00:00,11.6,284,0.85,4850,0,0,84,84,,,,,,,,
,17:00:00,11.8,274,0.85,4760,0,0,84,84,,,,,,,,
,18:00:00,12,240,0.85,4240,0,0,84,84,,,,,,,,
,19:00:00,11.6,60,0.85,1025,0,0,82,87,,,,,,,,
,20:00:00,11.7,63,0.85,1085,0,0,82,87,,,,,,,,
,21:00:00,11.7,56,0.85,965,0,0,82,87,,,,,,,,
,22:00:00,11.6,51,0.85,871,0,0,82,90,,,,,,,,
,23:00:00,11.6,46,0.85,786,0,0,82,90,,,,,,,,
,00:00:00,11.6,39,0.85,666,0,0,82,90,,,,,,,,
12-08-2021,01:00:00,11.5,104,0.84,1740,0,0,85,78,,,,,,,,
,02:00:00,11.5,104,0.84,1740,0,0,85,78,,,,,,,,
,03:00:00,11.5,109,0.84,1824,0,0,85,78,,,,,,,,
,04:00:00,11.3,152,0.84,2499,0,0,85,78,,,,,,,,
,05:00:00,11,180,0.84,2881,0,0,85,78,,,,,,,,
,06:00:00,11.5,260,0.84,4350,0,0,93,39,,,,,,,,
,07:00:00,11.4,304,0.84,5042,0,0,93,39,,,,,,,,
,08:00:00,11.5,334,0.84,5588,0,0,93,39,,,,,,,,
,09:00:00,11.2,339,0.84,5524,0,0,93,39,,,,,,,,
,10:00:00,11.2,344,0.84,5606,0,0,87,88,,,,,,,,
,11:00:00,11.5,308,0.84,5153,0,0,87,88,,,,,,,,
,12:00:00,11.2,336,0.84,5475,0,0,87,88,,,,,,,,
,13:00:00,11.5,300,0.84,5019,0,0,84,87,,1,,,,,,
,14:00:00,11.5,291,0.84,4869,0,0,84,87,,1,,,,,,
,15:00:00,11.5,284,0.84,4752,0,0,84,87,,,,,,,,
,16:00:00,11.6,274,0.84,4624,0,0,83,90,,,,,,,,
,17:00:00,11.7,270,0.84,4596,0,0,83,90,,,,,,,,
,18:00:00,11.8,252,0.84,4326,0,0,83,90,,,,,,,,
,19:00:00,12,60,0.84,1048,0,0,84,88,,,,,,,,
,20:00:00,11.9,60,0.84,1039,0,0,84,88,,,,,,,,
,21:00:00,11.8,54,0.84,927,0,0,84,88,,,,,,,,
,22:00:00,11.7,47,0.84,800,0,0,81,92,,,,,,,,
,23:00:00,11.6,41,0.84,692,0,0,81,92,,,,,,,,
,00:00:00,11.6,40,0.84,675,0,0,81,92,,,,,,,,
13-08-2021,01:00:00,11.6,112,0.85,1913,0,0,84,82,,,,,,,,
,02:00:00,11.6,112,0.85,1913,0,0,84,82,,,,,,,,
,03:00:00,11.4,134,0.85,2249,0,0,84,82,,,,,,,,
,04:00:00,11.4,153,0.85,2568,0,0,89,63,,,,,,,,
,05:00:00,11.4,162,0.85,2719,0,0,89,63,,,,,,,,
,06:00:00,11.6,253,0.85,4321,0,0,89,63,,,,,,,,
,07:00:00,11.8,305,0.85,5299,0,0,91,51,,,,,,,,
,08:00:00,11.1,379,0.85,6194,0,0,91,51,,,,,,,,
,09:00:00,11.3,319,0.85,5307,0,0,91,51,1,,,,,,,
,10:00:00,11.3,296,0.85,4924,0,0,88,75,,,,,,,,
,11:00:00,11.4,283,0.85,4750,0,0,88,75,,,,,,,,
,12:00:00,11.4,296,0.85,4968,0,0,88,75,,,,,,,,
,13:00:00,11.4,296,0.85,4968,0,0,84,77,,,,,,,,
,14:00:00,11.8,264,0.85,4586,0,0,84,77,,,,,,,,
,15:00:00,11.3,249,0.85,4142,0,0,84,77,,,,,,,,
,16:00:00,11.2,278,0.85,4584,0,0,83,83,,,,,,,,
,17:00:00,11.2,269,0.85,4436,0,0,83,83,,,,,,,,
,18:00:00,11.8,214,0.85,3718,0,0,83,83,,,,,,,,
,19:00:00,11.7,55,0.85,947,0,0,81,90,,,,,,,,
,20:00:00,11.7,57,0.85,982,0,0,81,90,,,,,,,,
,21:00:00,11.7,57,0.85,982,0,0,81,90,,,,,,,,
,22:00:00,11.5,52,0.85,880,0,0,81,90,,,,,,,,
,23:00:00,11.5,50,0.85,847,0,0,81,90,,,,,,,,
,00:00:00,11.5,50,0.85,847,0,0,81,90,,,,,,,,
14-08-2021,01:00:00,11.5,95,0.85,1608,0,0,85,69,,,,,,,,
,02:00:00,11.5,95,0.85,1608,0,0,85,69,,,,,,,,
,03:00:00,11.5,95,0.85,1608,0,0,85,69,,,,,,,,
,04:00:00,11.4,95,0.85,1594,0,0,87,59,,,,,,,,
,05:00:00,11.3,110,0.85,1830,0,0,87,59,,,,,,,,
,06:00:00,11.2,135,0.85,2226,0,0,87,59,,,,,,,,
,07:00:00,11.7,179,0.85,3083,0,0,91,42,,,,,,,,
,08:00:00,11.6,194,0.85,3313,0,0,91,42,,,,,,,,
,09:00:00,11.5,227,0.85,3843,0,0,91,42,1,,,,,,,
,10:00:00,11.3,220,0.85,3660,0,0,91,44,1,,,,,,,
,11:00:00,11.5,215,0.85,3640,0,0,91,44,1,,,,,,,
,12:00:00,11.8,363,0.85,6306,0,0,91,44,,,,,,,,
,13:00:00,11.6,369,0.85,6302,0,0,87,60,,,,,,,,
,14:00:00,11.4,359,0.85,6025,0,0,87,60,,,,,,,,
,15:00:00,11.5,349,0.85,5909,0,0,87,60,,,,,,,,
,16:00:00,11.6,329,0.85,5619,0,0,85,73,,,,,,,,
,17:00:00,11.6,314,0.85,5362,0,0,85,73,,,,,,,,
,18:00:00,11.6,294,0.85,5021,0,0,85,73,,,,,,,,
,19:00:00,11.8,279,0.85,4847,0,0,82,86,,,,,,,,
,20:00:00,11.9,62,0.85,1086,0,0,82,86,,,,,,,,
,21:00:00,11.7,59,0.85,1016,0,0,82,86,,,,,,,,
,22:00:00,11.6,58,0.85,991,0,0,81,80,,,,,,,,
,23:00:00,11.5,54,0.85,914,0,0,81,80,,,,,,,,
,00:00:00,11.5,50,0.85,847,0,0,81,80,,,,,,,,
15-08-2021,01:00:00,11.6,129,0.865,2242,1,0,82,74,,,,,,,,
,02:00:00,11.5,139,0.865,2395,1,0,82,74,,,,,,,,
,03:00:00,11.5,156,0.865,2688,1,0,82,74,,,,,,,,
,04:00:00,11.3,181,0.865,3064,1,0,86,63,,,,,,,,
,05:00:00,11,205,0.865,3378,1,0,86,63,,,,,,,,
,06:00:00,11,280,0.865,4615,1,0,86,63,,,,,,,,
,07:00:00,11.2,309,0.865,5185,1,0,91,57,,,,,,,,
,08:00:00,11.7,203,0.865,3558,1,0,91,57,1,,,,,,,
,09:00:00,11.4,299,0.865,5107,1,0,91,57,,,,,,,,
,10:00:00,11.4,334,0.865,5705,1,0,84,79,,,,,,,,
,11:00:00,11.5,352,0.865,6065,1,0,84,79,,,,,,,,
,12:00:00,11.4,340,0.865,5807,1,0,84,79,,,,,,,,
,13:00:00,11.4,349,0.865,5961,1,0,83,80,,,,,,,,
,14:00:00,11.5,344,0.865,5927,1,0,83,80,,,,,,,,
,15:00:00,11.8,313,0.865,5534,1,0,83,80,,,,,,,,
,16:00:00,11.9,300,0.865,5349,1,0,81,91,,,,,,,,
,17:00:00,11.8,319,0.865,5640,1,0,81,91,,,,,,,,
,18:00:00,11.2,294,0.865,4933,1,0,81,91,,,,,,,,
,19:00:00,11.8,55,0.865,972,1,0,84,82,,,,,,,,
,20:00:00,11.7,55,0.865,964,1,0,84,82,,,,,,,,
,21:00:00,11.7,53,0.865,929,1,0,84,82,,,,,,,,
,22:00:00,11.6,46,0.865,799,1,0,77,93,,,,,,,,
,23:00:00,11.6,43,0.865,747,1,0,77,93,,,,,,,,
,00:00:00,11.6,41,0.865,713,1,0,77,93,,,,,,,,
16-08-2021,01:00:00,11.6,41,0.77,634,0,0,80,93,,,,,,,,
,02:00:00,11.6,41,0.77,634,0,0,80,93,,,,,,,,
,03:00:00,11.4,41,0.77,623,0,0,80,93,,,,,,,,
,04:00:00,11.4,41,0.77,623,0,0,82,80,,,,,,,,
,05:00:00,11.4,43,0.77,654,0,0,82,80,,,,,,,,
,06:00:00,11.3,82,0.77,1236,0,0,82,80,,,,,,,,
,07:00:00,11.2,94,0.77,1404,0,0,82,87,,,,,,,,
,08:00:00,11.6,138,0.77,2135,0,0,82,87,,,,,,,,
,09:00:00,11.7,134,0.77,2091,0,0,82,87,,,,,,,,
,10:00:00,11.2,144,0.77,2151,0,0,83,78,,,,,,,,
,11:00:00,11.5,147,0.77,2255,0,0,83,78,,,,,,,,
,12:00:00,11.8,206,0.77,3242,0,0,83,78,,,,1,,,,
,13:00:00,11.7,139,0.77,2169,0,0,80,91,,,,,,,,
,14:00:00,11.7,125,0.77,1951,0,0,80,91,,,,,,,,
,15:00:00,11.7,125,0.77,1951,0,0,80,91,,,,,,,,
,16:00:00,11.7,132,0.77,2060,0,0,78,91,,,,,,,,
,17:00:00,11.6,187,0.77,2893,0,0,78,91,,,,1,,,,
,18:00:00,11.6,123,0.77,1903,0,0,78,91,,,,,,,,
,19:00:00,11.8,61,0.77,960,0,0,78,91,,,,,,,,
,20:00:00,11.7,61,0.77,952,0,0,78,91,,,,,,,,
,21:00:00,11.6,56,0.77,866,0,0,78,91,,,,,,,,
,22:00:00,11.6,56,0.77,866,0,0,77,93,,,,,,,,
,23:00:00,11.6,51,0.77,789,0,0,77,93,,,,,,,,
,00:00:00,11.6,49,0.77,758,0,0,77,93,,,,,,,,
17-08-2021,01:00:00,11.7,100,0.82,1662,0,0,78,90,,,,,,,,
,02:00:00,11.7,100,0.82,1662,0,0,78,90,,,,,,,,
,03:00:00,11.7,100,0.82,1662,0,0,78,90,,,,,,,,
,04:00:00,11.7,100,0.82,1662,0,0,80,85,,,,,,,,
,05:00:00,11.6,100,0.82,1648,0,0,80,85,,,,,,,,
,06:00:00,11.3,117,0.82,1878,0,0,80,85,,,,,,,,
,07:00:00,11.3,166,0.82,2664,0,0,82,80,,,,,,,,
,08:00:00,11.3,160,0.82,2568,0,0,82,80,,,,,,,,
,09:00:00,11.5,159,0.82,2597,0,0,82,80,,,,,,,,
,10:00:00,11.5,169,0.82,2760,0,0,82,80,,,,,,,,
,11:00:00,11.5,174,0.82,2842,0,0,82,80,,,,,,,,
,12:00:00,11.6,164,0.82,2702,0,0,82,80,,,,,,,,
,13:00:00,11.6,154,0.82,2537,0,0,81,87,,,,,,,,
,14:00:00,11.6,159,0.82,2620,0,0,81,87,,,,,,,,
,15:00:00,11.7,163,0.82,2709,0,0,81,87,,,,,1,,,
,16:00:00,11.6,164,0.82,2702,0,0,81,87,,,,,,,,
,17:00:00,11.7,154,0.82,2559,0,0,81,87,,,,,,,,
,18:00:00,11.9,134,0.82,2265,0,0,81,87,,,,,,,,
,19:00:00,11.7,60,0.82,997,0,0,78,91,,,,,,,,
,20:00:00,11.7,60,0.82,997,0,0,78,91,,,,,,,,
,21:00:00,11.7,57,0.82,947,0,0,78,91,,,,,,,,
,22:00:00,11.6,54,0.82,890,0,0,80,90,,,,,,,,
,23:00:00,11.6,52,0.82,857,0,0,80,90,,,,,,,,
,00:00:00,11.6,49,0.82,807,0,0,80,90,,,,,,,,
18-08-2021,01:00:00,11.5,100,0.84,1673,0,0,81,78,,,,,,,,
,02:00:00,11.5,100,0.84,1673,0,0,81,78,,,,,,,,
,03:00:00,11.5,100,0.84,1673,0,0,81,78,,,,,,,,
,04:00:00,11.5,100,0.84,1673,0,0,82,78,,,,,,,,
,05:00:00,11.4,105,0.84,1742,0,0,82,78,,,,,,,,
,06:00:00,11.4,105,0.84,1742,0,0,82,78,,,,,,,,
,07:00:00,11.2,124,0.84,2021,0,0,84,76,,,,,,,,
,08:00:00,11.5,154,0.84,2577,0,0,84,76,,,,,,,,
,09:00:00,11.4,159,0.84,2637,0,0,84,76,,,,,,,,
,10:00:00,11.4,186,0.84,3085,0,0,84,76,,,,,,,,
,11:00:00,11.4,194,0.84,3218,0,0,82,90,,,,,,,,
,12:00:00,11.5,176,0.84,2945,0,0,82,90,,,,,,,,
,13:00:00,11.6,172,0.84,2903,0,0,82,90,,,,,,,,
,14:00:00,11.7,172,0.84,2928,0,0,82,90,,,,,,,,
,15:00:00,11.7,170,0.84,2894,0,0,82,90,,,,,,,,
,16:00:00,11.7,168,0.84,2860,0,0,81,91,,,,,,,,
,17:00:00,11.7,162,0.84,2758,0,0,81,91,,,,,,,,
,18:00:00,11.8,143,0.84,2455,0,0,81,91,,,,,,,,
,19:00:00,11.7,52,0.84,885,0,0,81,90,,,,,,,,
,20:00:00,11.7,56,0.84,953,0,0,81,90,,,,,,,,
,21:00:00,11.7,54,0.84,919,0,0,81,90,,,,,,,,
,22:00:00,11.6,49,0.84,827,0,0,80,93,,,,,,,,
,23:00:00,11.6,47,0.84,793,0,0,80,93,,,,,,,,
,00:00:00,11,45,0.84,720,0,0,80,93,,,,,,,,
19-08-2021,01:00:00,11.6,45,0.83,750,0,0,82,80,,,,,,,,
,02:00:00,11.6,45,0.83,750,0,0,82,80,,,,,,,,
,03:00:00,11.6,43,0.83,717,0,0,82,80,,,,,,,,
,04:00:00,11.5,83,0.83,1372,0,0,85,68,,,,,,,,
,05:00:00,11.5,83,0.83,1372,0,0,85,68,,,,,,,,
,06:00:00,11.5,133,0.83,2199,0,0,85,68,,,,,,,,
,07:00:00,11.3,189,0.83,3070,0,0,86,67,,,,,,,,
,08:00:00,11.3,245,0.83,3980,0,0,86,67,,,,,,,,
,09:00:00,11.3,260,0.83,4224,0,0,86,67,,,,,,,,
,10:00:00,11.3,268,0.83,4354,0,0,84,72,,,,,,,,
,11:00:00,11.3,234,0.83,3801,0,0,84,72,,,,,,,,
,12:00:00,11.5,236,0.83,3902,0,0,84,72,,,,,,,,
,13:00:00,11.7,234,0.83,3936,0,0,82,80,,,,,,,,
,14:00:00,11.7,215,0.83,3616,0,0,82,80,,,,,1,,,
,15:00:00,11.5,206,0.83,3406,0,0,82,80,,,,,,,,
,16:00:00,11.6,182,0.83,3035,0,0,82,86,,,,,,,,
,17:00:00,11.7,177,0.83,2977,0,0,82,86,,,,,,,,
,18:00:00,11.7,161,0.83,2708,0,0,82,86,,,,,1,,,
,19:00:00,11.4,56,0.83,918,0,0,81,93,,,,,,,,
,20:00:00,11.4,56,0.83,918,0,0,81,93,,,,,,,,
,21:00:00,11.5,50,0.83,827,0,0,81,93,,,,,,,,
,22:00:00,11.5,46,0.83,760,0,0,80,89,,,,,,,,
,23:00:00,11.5,44,0.83,727,0,0,80,89,,,,,,,,
,00:00:00,11.5,40,0.83,661,0,0,80,89,,,,,,,,
20-08-2021,01:00:00,11.5,107,0.82,1748,0,0,80,87,,,,,,,,
,02:00:00,11.5,107,0.82,1748,0,0,80,87,,,,,,,,
,03:00:00,11.5,107,0.82,1748,0,0,80,87,,,,,,,,
,04:00:00,11.5,107,0.82,1748,0,0,81,77,,,,,,,,
,05:00:00,11.3,125,0.82,2006,0,0,81,77,,,,,,,,
,06:00:00,11.3,157,0.82,2520,0,0,81,77,,,,,,,,
,07:00:00,11.2,248,0.82,3945,0,0,83,72,,,,,,,,
,08:00:00,11.6,276,0.82,4547,0,0,83,72,,,,,,,,
,09:00:00,11.6,276,0.82,4547,0,0,83,72,,,,,,,,
,10:00:00,11.8,268,0.82,4491,0,0,82,78,,,,,,,,
,11:00:00,11.9,264,0.82,4462,0,0,82,78,,,,,,,,
,12:00:00,11.6,249,0.82,4102,0,0,82,78,,,,,,,,
,13:00:00,11.6,244,0.82,4020,0,0,81,87,,,,,,,,
,14:00:00,11.6,229,0.82,3773,0,0,81,87,,,,,,,,
,15:00:00,11.6,219,0.82,3608,0,0,81,87,,,,,,,,
,16:00:00,11.8,209,0.82,3503,0,0,80,91,,,,,,,,
,17:00:00,11.8,194,0.82,3251,0,0,80,91,,,,,,,,
,18:00:00,12,179,0.82,3051,0,0,80,91,,,,,,,,
,19:00:00,11.5,62,0.82,1013,0,0,82,89,,,,,,,,
,20:00:00,11.5,62,0.82,1013,0,0,82,89,,,,,,,,
,21:00:00,11.6,60,0.82,989,0,0,82,89,,,,,,,,
,22:00:00,11.5,56,0.82,915,0,0,78,91,,,,,,,,
,23:00:00,11.5,52,0.82,849,0,0,78,91,,,,,,,,
,00:00:00,11.5,50,0.82,817,0,0,78,91,,,,,,,,
21-08-2021,01:00:00,11.5,100,0.83,1653,0,0,78,91,,,,,,,,
,02:00:00,11.5,100,0.83,1653,0,0,78,91,,,,,,,,
,03:00:00,11.5,100,0.83,1653,0,0,78,91,,,,,,,,
,04:00:00,11.4,112,0.83,1836,0,0,84,76,,,,,,,,
,05:00:00,11.3,141,0.83,2291,0,0,84,76,,,,,,,,
,06:00:00,11.2,155,0.83,2496,0,0,84,76,,,,,,,,
,07:00:00,11.4,225,0.83,3687,0,0,83,74,,,,,,,,
,08:00:00,11.8,240,0.83,4071,0,0,83,74,,,,,,,,
,09:00:00,11.8,239,0.83,4054,0,0,83,74,,,,,,,,
,10:00:00,11.6,254,0.83,4236,0,0,77,91,,,,,,,,
,11:00:00,11.5,257,0.83,4249,0,0,77,91,,,,,,,,
,12:00:00,11.5,236,0.83,3902,0,0,77,91,,,,,,,,
,13:00:00,11.7,127,0.83,2136,0,0,77,91,,,,,,,,
,14:00:00,11.7,127,0.83,2136,0,0,77,91,,,,,,,,
,15:00:00,11.8,112,0.83,1900,0,0,77,91,,,,,,,,
,16:00:00,11.8,125,0.83,2120,0,0,78,91,,,,1,,,,
,17:00:00,11.6,114,0.83,1901,0,0,78,91,,,,1,,,,
,18:00:00,11.6,52,0.83,867,0,0,78,91,,,,,,,,
,19:00:00,11.7,53,0.83,891,0,0,79,91,,,,,,,,
,20:00:00,11.7,62,0.83,1043,0,0,79,91,,,,,,,,
,21:00:00,11.6,58,0.83,967,0,0,79,91,,,,,,,,
